CustomerID,AccountAgeMonths,LastPurchaseDays,TotalOrders,TotalSpend,AvgOrderValue,AppLogins30d,WishlistItems,CartAbandonments,DiscountUsage,GeneratedAt,Recency,Frequency,Monetary,EngagementScore,Segment,ChurnRisk,CLV,RecommendedAction,ProcessedAt
C02343,18,52,21,19124,910,9,4,4,Medium,2026-04-08 11:36:01,52,21,19124,6.800000000000001,0,Medium,401604,VIP Treatment,2026-04-09 12:57:04
C02344,2,153,8,17869,2233,0,24,3,Medium,2026-04-08 11:36:01,153,8,17869,7.600000000000001,1,Medium,142952,VIP Treatment,2026-04-09 12:57:04
C02345,26,9,39,108890,2792,20,12,3,High,2026-04-08 11:36:01,9,39,108890,13.200000000000001,2,Low,4246710,Loyalty Program,2026-04-09 12:57:04
C02346,28,56,35,97819,2794,6,4,3,Low,2026-04-08 11:36:01,56,35,97819,6.0,2,Medium,3423665,Loyalty Program,2026-04-09 12:57:04
C02347,1,172,8,21483,2685,0,8,9,High,2026-04-08 11:36:01,172,8,21483,2.0,1,Medium,171864,VIP Treatment,2026-04-09 12:57:04
C02348,16,24,24,65538,2730,8,29,2,High,2026-04-08 11:36:01,24,24,65538,12.2,0,Low,1572912,VIP Treatment,2026-04-09 12:57:04
C02349,12,21,14,39870,2847,8,21,3,High,2026-04-08 11:36:01,21,14,39870,10.200000000000001,0,Low,558180,VIP Treatment,2026-04-09 12:57:04
C02350,42,1,20,66397,3319,22,8,4,High,2026-04-08 11:36:01,1,20,66397,12.8,0,Low,1327940,VIP Treatment,2026-04-09 12:57:04
C02351,13,1,22,53719,2441,16,23,2,Low,2026-04-08 11:37:01,1,22,53719,14.2,0,Low,1181818,VIP Treatment,2026-04-09 12:57:04
C02352,54,8,22,50908,2314,13,6,0,Medium,2026-04-08 11:37:01,8,22,50908,10.4,0,Low,1119976,VIP Treatment,2026-04-09 12:57:04
C02353,56,14,13,38992,2999,22,4,4,Medium,2026-04-08 11:37:01,14,13,38992,12.000000000000002,0,Low,506896,VIP Treatment,2026-04-09 12:57:04
C02354,56,8,32,109717,3428,14,25,0,Medium,2026-04-08 11:37:01,8,32,109717,14.600000000000001,2,Low,3510944,Loyalty Program,2026-04-09 12:57:04
C02355,22,5,6,11296,1882,23,8,1,Low,2026-04-08 11:37:01,5,6,11296,14.4,0,Low,67776,VIP Treatment,2026-04-09 12:57:04
C02356,54,27,23,29087,1264,5,7,0,Medium,2026-04-08 11:37:01,27,23,29087,7.4,0,Low,669001,VIP Treatment,2026-04-09 12:57:04
C02357,55,7,55,114607,2083,13,0,0,High,2026-04-08 11:37:01,7,55,114607,9.2,2,Low,6303385,Loyalty Program,2026-04-09 12:57:04
C02358,31,26,12,17676,1473,10,12,1,High,2026-04-08 11:37:01,26,12,17676,10.0,0,Low,212112,VIP Treatment,2026-04-09 12:57:04
C02359,16,15,13,37293,2868,7,18,4,Low,2026-04-08 11:37:01,15,13,37293,8.8,0,Low,484809,VIP Treatment,2026-04-09 12:57:04
C02360,54,120,63,197698,3138,4,13,8,Low,2026-04-08 11:37:01,120,63,197698,5.0,2,Medium,12454974,Loyalty Program,2026-04-09 12:57:04
C02361,4,164,1,2545,2545,4,27,4,High,2026-04-08 11:38:01,164,1,2545,9.4,1,High,2545,Retention Campaign,2026-04-09 12:57:04
C02362,6,6,12,12413,1034,22,2,4,High,2026-04-08 11:38:01,6,12,12413,11.600000000000001,0,Low,148956,VIP Treatment,2026-04-09 12:57:04
C02363,57,146,63,158274,2512,2,4,8,Low,2026-04-08 11:38:01,146,63,158274,2.4000000000000004,2,Medium,9971262,Loyalty Program,2026-04-09 12:57:04
C02364,23,53,16,39903,2493,7,4,0,High,2026-04-08 11:38:01,53,16,39903,7.6000000000000005,0,Medium,638448,VIP Treatment,2026-04-09 12:57:04
C02365,53,7,9,25833,2870,11,20,3,Medium,2026-04-08 11:38:01,7,9,25833,11.200000000000001,0,Low,232497,VIP Treatment,2026-04-09 12:57:04
C02366,33,14,30,52418,1747,15,0,1,Low,2026-04-08 11:38:01,14,30,52418,9.6,0,Low,1572540,VIP Treatment,2026-04-09 12:57:04
C02367,17,90,11,23793,2163,3,6,4,High,2026-04-08 11:38:01,90,11,23793,4.800000000000001,0,Medium,261723,VIP Treatment,2026-04-09 12:57:04
C02368,35,35,19,36106,1900,3,15,4,Medium,2026-04-08 11:38:01,35,19,36106,6.6000000000000005,0,Medium,686014,VIP Treatment,2026-04-09 12:57:04
C02369,19,13,16,33335,2083,23,20,1,Low,2026-04-08 11:38:01,13,16,33335,16.8,0,Low,533360,VIP Treatment,2026-04-09 12:57:04
C02370,58,5,20,28674,1433,17,4,1,High,2026-04-08 11:38:01,5,20,28674,11.200000000000001,0,Low,573480,VIP Treatment,2026-04-09 12:57:04
C02371,25,11,20,40403,2020,18,20,1,High,2026-04-08 11:39:01,11,20,40403,14.799999999999999,0,Low,808060,VIP Treatment,2026-04-09 12:57:04
C02372,50,1,94,286319,3045,14,8,1,Medium,2026-04-08 11:39:01,1,94,286319,10.8,2,Low,26913986,Loyalty Program,2026-04-09 12:57:04
C02373,4,79,7,17682,2526,0,0,8,Low,2026-04-08 11:39:01,79,7,17682,0.8,0,Medium,123774,VIP Treatment,2026-04-09 12:57:04
C02374,7,75,3,2995,998,4,6,4,Low,2026-04-08 11:39:01,75,3,2995,5.200000000000001,0,Medium,8985,Regular Engagement,2026-04-09 12:57:04
C02375,12,48,14,44789,3199,7,8,0,Low,2026-04-08 11:39:01,48,14,44789,8.4,0,Medium,627046,VIP Treatment,2026-04-09 12:57:04
C02376,30,61,36,72641,2017,2,10,7,High,2026-04-08 11:39:01,61,36,72641,4.0,2,Medium,2615076,Loyalty Program,2026-04-09 12:57:04
C02377,40,131,43,101817,2367,0,17,6,Low,2026-04-08 11:39:01,131,43,101817,5.0,2,Medium,4378131,Loyalty Program,2026-04-09 12:57:04
C02378,42,11,32,101623,3175,21,9,3,Low,2026-04-08 11:39:01,11,32,101623,13.000000000000002,2,Low,3251936,Loyalty Program,2026-04-09 12:57:04
C02379,55,46,19,31133,1638,7,25,0,High,2026-04-08 11:39:01,46,19,31133,11.8,0,Medium,591527,VIP Treatment,2026-04-09 12:57:04
C02380,12,41,19,25041,1317,3,3,2,High,2026-04-08 11:39:01,41,19,25041,5.0,0,Medium,475779,VIP Treatment,2026-04-09 12:57:04
C02381,40,53,48,43731,911,10,2,2,Low,2026-04-08 11:40:01,53,48,43731,7.6000000000000005,2,Medium,2099088,Loyalty Program,2026-04-09 12:57:04
C02382,17,56,14,13606,971,7,22,2,High,2026-04-08 11:40:01,56,14,13606,10.400000000000002,0,Medium,190484,VIP Treatment,2026-04-09 12:57:04
C02383,39,6,27,81720,3026,16,8,1,High,2026-04-08 11:40:01,6,27,81720,11.6,0,Low,2206440,VIP Treatment,2026-04-09 12:57:04
C02384,29,47,20,16126,806,9,8,2,Medium,2026-04-08 11:40:01,47,20,16126,8.4,0,Medium,322520,VIP Treatment,2026-04-09 12:57:04
C02385,33,3,15,31885,2125,10,8,1,Low,2026-04-08 11:40:01,3,15,31885,9.2,0,Low,478275,VIP Treatment,2026-04-09 12:57:04
C02386,28,59,42,40909,974,10,25,3,Medium,2026-04-08 11:40:01,59,42,40909,11.8,0,Medium,1718178,VIP Treatment,2026-04-09 12:57:04
C02387,54,84,66,151735,2299,1,21,8,Medium,2026-04-08 11:40:01,84,66,151735,5.4,2,Medium,10014510,Loyalty Program,2026-04-09 12:57:04
C02388,23,4,10,20600,2060,13,14,0,Low,2026-04-08 11:40:01,4,10,20600,12.0,0,Low,206000,VIP Treatment,2026-04-09 12:57:04
C02389,24,11,17,31077,1828,21,0,4,High,2026-04-08 11:40:01,11,17,31077,10.8,0,Low,528309,VIP Treatment,2026-04-09 12:57:04
C02390,58,129,30,69690,2323,4,11,7,High,2026-04-08 11:40:01,129,30,69690,5.0,1,Medium,2090700,VIP Treatment,2026-04-09 12:57:04
C02391,44,21,31,44776,1444,8,5,4,Medium,2026-04-08 11:41:01,21,31,44776,6.6000000000000005,0,Low,1388056,VIP Treatment,2026-04-09 12:57:04
C02392,41,55,40,99159,2478,4,15,4,Low,2026-04-08 11:41:01,55,40,99159,7.0,2,Medium,3966360,Loyalty Program,2026-04-09 12:57:04
C02393,22,6,16,18590,1161,19,23,2,Medium,2026-04-08 11:41:01,6,16,18590,15.400000000000002,0,Low,297440,VIP Treatment,2026-04-09 12:57:04
C02394,9,14,14,16794,1199,20,0,3,High,2026-04-08 11:41:01,14,14,16794,10.8,0,Low,235116,VIP Treatment,2026-04-09 12:57:04
C02395,36,160,30,92472,3082,1,8,5,Low,2026-04-08 11:41:01,160,30,92472,4.0,1,Medium,2774160,VIP Treatment,2026-04-09 12:57:04
C02396,10,56,3,7425,2475,10,0,0,Medium,2026-04-08 11:41:01,56,3,7425,8.0,0,Medium,22275,Regular Engagement,2026-04-09 12:57:04
C02397,27,8,28,67197,2399,22,20,0,High,2026-04-08 11:41:01,8,28,67197,16.8,0,Low,1881516,VIP Treatment,2026-04-09 12:57:04
C02398,14,93,6,18033,3005,4,11,8,Low,2026-04-08 11:41:01,93,6,18033,4.6000000000000005,0,Medium,108198,VIP Treatment,2026-04-09 12:57:04
C02399,14,29,11,12016,1092,11,1,1,Low,2026-04-08 11:41:01,29,11,12016,8.200000000000001,0,Low,132176,VIP Treatment,2026-04-09 12:57:04
C02400,1,14,6,14968,2494,24,18,1,Low,2026-04-08 11:41:01,14,6,14968,16.8,0,Low,89808,VIP Treatment,2026-04-09 12:57:04
C02401,10,9,10,15355,1535,20,0,3,Medium,2026-04-08 11:42:01,9,10,15355,10.8,0,Low,153550,VIP Treatment,2026-04-09 12:57:04
C02402,37,200,40,94350,2358,3,21,3,Low,2026-04-08 11:42:01,200,40,94350,8.200000000000001,1,Medium,3774000,VIP Treatment,2026-04-09 12:57:04
C02403,12,53,16,26665,1666,10,17,3,Medium,2026-04-08 11:42:01,53,16,26665,10.200000000000001,0,Medium,426640,VIP Treatment,2026-04-09 12:57:04
C02404,41,6,17,18831,1107,20,20,0,Low,2026-04-08 11:42:01,6,17,18831,16.0,0,Low,320127,VIP Treatment,2026-04-09 12:57:04
C02405,46,14,111,283087,2550,22,29,0,Medium,2026-04-08 11:42:01,14,111,283087,18.6,2,Low,31422657,Loyalty Program,2026-04-09 12:57:04
C02406,45,110,31,50546,1630,3,13,7,High,2026-04-08 11:42:01,110,31,50546,5.0,1,Medium,1566926,VIP Treatment,2026-04-09 12:57:04
C02407,4,8,3,4174,1391,23,16,2,Low,2026-04-08 11:42:01,8,3,4174,15.600000000000001,0,Low,12522,Regular Engagement,2026-04-09 12:57:04
C02408,54,166,9,25252,2805,3,1,8,Low,2026-04-08 11:42:01,166,9,25252,2.2,1,Medium,227268,VIP Treatment,2026-04-09 12:57:04
C02409,27,12,21,33096,1576,15,5,1,Low,2026-04-08 11:42:01,12,21,33096,10.6,0,Low,695016,VIP Treatment,2026-04-09 12:57:04
C02410,8,46,13,25351,1950,6,9,0,Low,2026-04-08 11:42:01,46,13,25351,8.2,0,Medium,329563,VIP Treatment,2026-04-09 12:57:04
C02411,23,130,63,63470,1007,2,12,8,Low,2026-04-08 11:43:01,130,63,63470,4.0,2,Medium,3998610,Loyalty Program,2026-04-09 12:57:04
C02412,29,27,14,48156,3439,5,24,4,Low,2026-04-08 11:43:01,27,14,48156,9.200000000000001,0,Low,674184,VIP Treatment,2026-04-09 12:57:04
C02413,8,43,9,26955,2995,8,17,3,Medium,2026-04-08 11:43:01,43,9,26955,9.4,0,Medium,242595,VIP Treatment,2026-04-09 12:57:04
C02414,57,14,9,11363,1262,21,21,3,Low,2026-04-08 11:43:01,14,9,11363,15.400000000000002,0,Low,102267,VIP Treatment,2026-04-09 12:57:04
C02415,57,5,17,16473,969,11,27,4,Medium,2026-04-08 11:43:01,5,17,16473,12.200000000000001,0,Low,280041,VIP Treatment,2026-04-09 12:57:04
C02416,9,6,14,23865,1704,18,7,2,Medium,2026-04-08 11:43:01,6,14,23865,11.8,0,Low,334110,VIP Treatment,2026-04-09 12:57:04
C02417,49,48,2,4368,2184,4,20,1,Low,2026-04-08 11:43:01,48,2,4368,9.2,0,Medium,8736,Regular Engagement,2026-04-09 12:57:04
C02418,56,206,21,53372,2541,0,17,7,High,2026-04-08 11:43:01,206,21,53372,4.6000000000000005,1,Medium,1120812,VIP Treatment,2026-04-09 12:57:04
C02419,29,10,57,158927,2788,15,16,1,Low,2026-04-08 11:43:01,10,57,158927,12.799999999999999,2,Low,9058839,Loyalty Program,2026-04-09 12:57:04
C02420,24,7,17,40479,2381,18,23,2,Low,2026-04-08 11:43:01,7,17,40479,15.0,0,Low,688143,VIP Treatment,2026-04-09 12:57:04
C02421,36,7,8,16288,2036,10,8,3,Low,2026-04-08 11:44:01,7,8,16288,8.4,0,Low,130304,VIP Treatment,2026-04-09 12:57:04
C02422,5,13,10,27530,2753,16,6,4,High,2026-04-08 11:44:01,13,10,27530,10.0,0,Low,275300,VIP Treatment,2026-04-09 12:57:04
C02423,12,10,15,42541,2836,18,20,3,High,2026-04-08 11:44:01,10,15,42541,14.0,0,Low,638115,VIP Treatment,2026-04-09 12:57:04
C02424,56,3,16,49546,3096,21,5,3,High,2026-04-08 11:44:01,3,16,49546,12.200000000000001,0,Low,792736,VIP Treatment,2026-04-09 12:57:04
C02425,19,56,15,37115,2474,3,18,4,Medium,2026-04-08 11:44:01,56,15,37115,7.200000000000001,0,Medium,556725,VIP Treatment,2026-04-09 12:57:04
C02426,59,59,4,11654,2913,11,3,1,Low,2026-04-08 11:44:01,59,4,11654,8.6,0,Medium,46616,Regular Engagement,2026-04-09 12:57:04
C02427,32,12,27,79084,2929,23,2,2,Low,2026-04-08 11:44:01,12,27,79084,12.8,0,Low,2135268,VIP Treatment,2026-04-09 12:57:04
C02428,40,35,36,71287,1980,5,23,2,High,2026-04-08 11:44:01,35,36,71287,9.8,0,Medium,2566332,VIP Treatment,2026-04-09 12:57:04
C02429,49,3,12,33347,2778,22,20,0,Low,2026-04-08 11:44:01,3,12,33347,16.8,0,Low,400164,VIP Treatment,2026-04-09 12:57:04
C02430,42,2,31,73784,2380,12,25,2,High,2026-04-08 11:44:01,2,31,73784,13.0,0,Low,2287304,VIP Treatment,2026-04-09 12:57:04
C02431,17,12,16,35311,2206,15,25,1,High,2026-04-08 11:45:01,12,16,35311,14.6,0,Low,564976,VIP Treatment,2026-04-09 12:57:04
C02432,54,2,18,41629,2312,17,25,1,Low,2026-04-08 11:45:01,2,18,41629,15.4,0,Low,749322,VIP Treatment,2026-04-09 12:57:04
C02433,37,4,40,39888,997,10,9,4,High,2026-04-08 11:45:01,4,40,39888,8.2,0,Low,1595520,VIP Treatment,2026-04-09 12:57:04
C02434,39,3,8,8696,1087,15,15,1,Low,2026-04-08 11:45:01,3,8,8696,12.6,0,Low,69568,VIP Treatment,2026-04-09 12:57:04
C02435,40,2,25,26098,1043,13,26,1,Medium,2026-04-08 11:45:01,2,25,26098,14.0,0,Low,652450,VIP Treatment,2026-04-09 12:57:04
C02436,18,5,7,20846,2978,18,2,1,Low,2026-04-08 11:45:01,5,7,20846,11.200000000000001,0,Low,145922,VIP Treatment,2026-04-09 12:57:04
C02437,2,10,2,1000,500,17,1,1,High,2026-04-08 11:45:01,10,2,1000,10.600000000000001,0,Low,2000,Regular Engagement,2026-04-09 12:57:04
C02438,6,35,5,13937,2787,8,17,3,High,2026-04-08 11:45:01,35,5,13937,9.4,0,Medium,69685,VIP Treatment,2026-04-09 12:57:04
C02439,33,55,37,84010,2270,6,7,1,Low,2026-04-08 11:45:01,55,37,84010,7.4,2,Medium,3108370,Loyalty Program,2026-04-09 12:57:04
C02440,35,46,12,13264,1105,6,8,1,High,2026-04-08 11:45:01,46,12,13264,7.6,0,Medium,159168,VIP Treatment,2026-04-09 12:57:04
C02441,10,1,8,18274,2284,13,12,4,Medium,2026-04-08 11:46:01,1,8,18274,10.0,0,Low,146192,VIP Treatment,2026-04-09 12:57:04
C02442,3,10,6,14160,2360,13,27,2,Medium,2026-04-08 11:46:01,10,6,14160,13.8,0,Low,84960,VIP Treatment,2026-04-09 12:57:04
C02443,39,7,11,31846,2895,12,28,2,Medium,2026-04-08 11:46:01,7,11,31846,13.600000000000001,0,Low,350306,VIP Treatment,2026-04-09 12:57:04
C02444,29,7,50,56533,1130,10,28,4,Low,2026-04-08 11:46:01,7,50,56533,12.000000000000002,2,Low,2826650,Loyalty Program,2026-04-09 12:57:04
C02445,58,246,58,114241,1969,3,5,6,Low,2026-04-08 11:46:01,246,58,114241,3.8000000000000003,1,Medium,6625978,VIP Treatment,2026-04-09 12:57:04
C02446,9,6,14,12774,912,18,6,3,Low,2026-04-08 11:46:01,6,14,12774,11.200000000000001,0,Low,178836,VIP Treatment,2026-04-09 12:57:04
C02447,26,2,6,12015,2002,14,8,3,Medium,2026-04-08 11:46:01,2,6,12015,10.000000000000002,0,Low,72090,VIP Treatment,2026-04-09 12:57:04
C02448,37,18,17,51772,3045,7,15,2,High,2026-04-08 11:46:01,18,17,51772,9.0,0,Low,880124,VIP Treatment,2026-04-09 12:57:04
C02449,56,163,51,69825,1369,3,10,7,High,2026-04-08 11:46:01,163,51,69825,4.4,1,Medium,3561075,VIP Treatment,2026-04-09 12:57:04
C02450,2,6,9,11285,1253,18,27,3,High,2026-04-08 11:46:01,6,9,11285,15.400000000000002,0,Low,101565,VIP Treatment,2026-04-09 12:57:04
C02451,9,15,8,28214,3526,3,24,2,Medium,2026-04-08 11:47:01,15,8,28214,9.200000000000001,0,Low,225712,VIP Treatment,2026-04-09 12:57:04
C02452,50,14,20,40152,2007,22,22,4,Low,2026-04-08 11:47:01,14,20,40152,15.600000000000001,0,Low,803040,VIP Treatment,2026-04-09 12:57:04
C02453,23,29,47,91935,1956,3,8,4,Low,2026-04-08 11:47:01,29,47,91935,5.200000000000001,2,Low,4320945,Loyalty Program,2026-04-09 12:57:04
C02454,39,5,10,28777,2877,19,19,2,Low,2026-04-08 11:47:01,5,10,28777,14.600000000000001,0,Low,287770,VIP Treatment,2026-04-09 12:57:04
C02455,26,10,13,26536,2041,13,26,0,Low,2026-04-08 11:47:01,10,13,26536,14.4,0,Low,344968,VIP Treatment,2026-04-09 12:57:04
C02456,34,12,29,71768,2474,11,8,0,Medium,2026-04-08 11:47:01,12,29,71768,10.0,0,Low,2081272,VIP Treatment,2026-04-09 12:57:04
C02457,20,17,14,47415,3386,7,24,0,Low,2026-04-08 11:47:01,17,14,47415,11.600000000000001,0,Low,663810,VIP Treatment,2026-04-09 12:57:04
C02458,2,4,4,3590,897,14,25,1,Medium,2026-04-08 11:47:01,4,4,3590,14.200000000000001,0,Low,14360,Regular Engagement,2026-04-09 12:57:04
C02459,31,8,8,4992,624,17,7,3,Low,2026-04-08 11:47:01,8,8,4992,11.000000000000002,0,Low,39936,Regular Engagement,2026-04-09 12:57:04
C02460,8,14,5,7811,1562,23,21,1,High,2026-04-08 11:47:01,14,5,7811,17.000000000000004,0,Low,39055,Regular Engagement,2026-04-09 12:57:04
C02461,39,23,42,141238,3362,7,3,2,Medium,2026-04-08 11:48:01,23,42,141238,6.6000000000000005,2,Low,5931996,Loyalty Program,2026-04-09 12:57:04
C02462,5,4,10,9871,987,13,24,2,High,2026-04-08 11:48:01,4,10,9871,13.2,0,Low,98710,VIP Treatment,2026-04-09 12:57:04
C02463,24,21,9,9062,1006,6,21,4,High,2026-04-08 11:48:01,21,9,9062,9.0,0,Low,81558,VIP Treatment,2026-04-09 12:57:04
C02464,25,5,31,38861,1253,24,18,4,Low,2026-04-08 11:48:01,5,31,38861,15.600000000000001,0,Low,1204691,VIP Treatment,2026-04-09 12:57:04
C02465,4,202,7,13935,1990,4,5,5,Medium,2026-04-08 11:48:01,202,7,13935,4.6,1,Medium,97545,VIP Treatment,2026-04-09 12:57:04
C02466,36,9,26,84747,3259,17,19,3,Low,2026-04-08 11:48:01,9,26,84747,13.400000000000002,0,Low,2203422,VIP Treatment,2026-04-09 12:57:04
C02467,49,183,18,50358,2797,3,19,9,Medium,2026-04-08 11:48:01,183,18,50358,5.4,1,Medium,906444,VIP Treatment,2026-04-09 12:57:04
C02468,37,3,21,50350,2397,10,22,2,Low,2026-04-08 11:48:01,3,21,50350,11.600000000000001,0,Low,1057350,VIP Treatment,2026-04-09 12:57:04
C02469,59,27,17,47328,2784,3,11,2,Low,2026-04-08 11:48:01,27,17,47328,6.6000000000000005,0,Low,804576,VIP Treatment,2026-04-09 12:57:04
C02470,34,12,27,46690,1729,20,20,2,Low,2026-04-08 11:48:01,12,27,46690,15.2,0,Low,1260630,VIP Treatment,2026-04-09 12:57:04
C02471,11,136,18,15451,858,1,9,3,High,2026-04-08 11:49:01,136,18,15451,5.0,1,Medium,278118,VIP Treatment,2026-04-09 12:57:04
C02472,58,81,33,65308,1979,1,22,7,Low,2026-04-08 11:49:01,81,33,65308,6.000000000000001,0,Medium,2155164,VIP Treatment,2026-04-09 12:57:04
C02473,37,36,15,19174,1278,5,25,4,Medium,2026-04-08 11:49:01,36,15,19174,9.4,0,Medium,287610,VIP Treatment,2026-04-09 12:57:04
C02474,34,41,38,66296,1744,9,29,0,High,2026-04-08 11:49:01,41,38,66296,13.4,0,Medium,2519248,VIP Treatment,2026-04-09 12:57:04
C02475,46,2,43,134748,3133,10,5,1,High,2026-04-08 11:49:01,2,43,134748,8.6,2,Low,5794164,Loyalty Program,2026-04-09 12:57:04
C02476,3,46,6,17076,2846,6,10,1,Low,2026-04-08 11:49:01,46,6,17076,8.0,0,Medium,102456,VIP Treatment,2026-04-09 12:57:04
C02477,4,8,9,17735,1970,23,29,0,Medium,2026-04-08 11:49:01,8,9,17735,19.0,0,Low,159615,VIP Treatment,2026-04-09 12:57:04
C02478,37,2,24,22990,957,18,8,2,Low,2026-04-08 11:49:01,2,24,22990,12.0,0,Low,551760,VIP Treatment,2026-04-09 12:57:04
C02479,53,11,29,36142,1246,15,24,0,Low,2026-04-08 11:49:01,11,29,36142,14.8,0,Low,1048118,VIP Treatment,2026-04-09 12:57:04
C02480,16,37,10,22293,2229,6,17,0,Medium,2026-04-08 11:49:01,37,10,22293,9.8,0,Medium,222930,VIP Treatment,2026-04-09 12:57:04
C02481,47,4,20,32839,1641,24,17,2,High,2026-04-08 11:50:01,4,20,32839,16.200000000000003,0,Low,656780,VIP Treatment,2026-04-09 12:57:04
C02482,50,126,19,20723,1090,1,8,9,High,2026-04-08 11:50:01,126,19,20723,2.4,1,Medium,393737,VIP Treatment,2026-04-09 12:57:04
C02483,50,47,31,75246,2427,8,27,4,High,2026-04-08 11:50:01,47,31,75246,11.000000000000002,0,Medium,2332626,VIP Treatment,2026-04-09 12:57:04
C02484,23,114,19,51102,2689,0,10,9,Medium,2026-04-08 11:50:01,114,19,51102,2.4,1,Medium,970938,VIP Treatment,2026-04-09 12:57:04
C02485,2,8,11,11018,1001,12,15,1,High,2026-04-08 11:50:01,8,11,11018,11.4,0,Low,121198,VIP Treatment,2026-04-09 12:57:04
C02486,35,172,8,29591,3698,1,4,4,Medium,2026-04-08 11:50:01,172,8,29591,3.6000000000000005,1,Medium,236728,VIP Treatment,2026-04-09 12:57:04
C02487,52,5,46,125146,2720,10,25,2,Medium,2026-04-08 11:50:01,5,46,125146,12.2,2,Low,5756716,Loyalty Program,2026-04-09 12:57:04
C02488,11,1,18,50407,2800,24,29,2,Low,2026-04-08 11:50:01,1,18,50407,18.6,0,Low,907326,VIP Treatment,2026-04-09 12:57:04
C02489,2,50,4,3649,912,5,0,1,Medium,2026-04-08 11:50:01,50,4,3649,5.6,0,Medium,14596,Regular Engagement,2026-04-09 12:57:04
C02490,50,6,26,72929,2804,24,29,3,Medium,2026-04-08 11:50:01,6,26,72929,18.200000000000003,0,Low,1896154,VIP Treatment,2026-04-09 12:57:04
C02491,7,39,17,49959,2938,8,4,2,High,2026-04-08 11:51:01,39,17,49959,7.2,0,Medium,849303,VIP Treatment,2026-04-09 12:57:04
C02492,47,34,32,89163,2786,8,12,0,Medium,2026-04-08 11:51:01,34,32,89163,9.600000000000001,2,Medium,2853216,Loyalty Program,2026-04-09 12:57:04
C02493,46,13,31,94455,3046,15,16,2,High,2026-04-08 11:51:01,13,31,94455,12.399999999999999,2,Low,2928105,Loyalty Program,2026-04-09 12:57:04
C02494,23,4,10,23015,2301,12,10,2,Medium,2026-04-08 11:51:01,4,10,23015,10.0,0,Low,230150,VIP Treatment,2026-04-09 12:57:04
C02495,47,130,60,76681,1278,4,20,9,Low,2026-04-08 11:51:01,130,60,76681,6.0,2,Medium,4600860,Loyalty Program,2026-04-09 12:57:04
C02496,21,3,17,19200,1129,17,7,0,High,2026-04-08 11:51:01,3,17,19200,12.200000000000001,0,Low,326400,VIP Treatment,2026-04-09 12:57:04
C02497,15,155,17,39502,2323,3,6,5,Medium,2026-04-08 11:51:01,155,17,39502,4.4,1,Medium,671534,VIP Treatment,2026-04-09 12:57:04
C02498,54,5,43,37385,869,16,23,3,High,2026-04-08 11:51:01,5,43,37385,13.8,0,Low,1607555,VIP Treatment,2026-04-09 12:57:04
C02499,28,21,28,40505,1446,8,10,3,Medium,2026-04-08 11:51:01,21,28,40505,8.0,0,Low,1134140,VIP Treatment,2026-04-09 12:57:04
C02500,56,174,59,133987,2270,2,10,7,Low,2026-04-08 11:51:01,174,59,133987,4.0,2,Medium,7905233,Loyalty Program,2026-04-09 12:57:04
C02501,50,40,48,101143,2107,3,25,0,Medium,2026-04-08 11:52:01,40,48,101143,10.2,2,Medium,4854864,Loyalty Program,2026-04-09 12:57:04
C02502,55,2,138,151013,1094,20,16,4,Medium,2026-04-08 11:52:01,2,138,151013,13.6,2,Low,20839794,Loyalty Program,2026-04-09 12:57:04
C02503,29,5,32,60748,1898,21,26,0,High,2026-04-08 11:52:01,5,32,60748,17.6,0,Low,1943936,VIP Treatment,2026-04-09 12:57:04
C02504,51,7,56,152170,2717,17,14,1,Medium,2026-04-08 11:52:01,7,56,152170,13.200000000000001,2,Low,8521520,Loyalty Program,2026-04-09 12:57:04
C02505,40,12,24,28080,1170,17,10,0,Medium,2026-04-08 11:52:01,12,24,28080,12.8,0,Low,673920,VIP Treatment,2026-04-09 12:57:04
C02506,15,47,24,25779,1074,4,4,1,High,2026-04-08 11:52:01,47,24,25779,6.0,0,Medium,618696,VIP Treatment,2026-04-09 12:57:04
C02507,29,10,9,26057,2895,18,29,0,Low,2026-04-08 11:52:01,10,9,26057,17.0,0,Low,234513,VIP Treatment,2026-04-09 12:57:04
C02508,54,41,25,78699,3147,8,9,4,High,2026-04-08 11:52:01,41,25,78699,7.4,0,Medium,1967475,VIP Treatment,2026-04-09 12:57:04
C02509,15,4,13,22673,1744,23,15,3,High,2026-04-08 11:52:01,4,13,22673,15.000000000000002,0,Low,294749,VIP Treatment,2026-04-09 12:57:04
C02510,21,42,16,13448,840,4,21,0,High,2026-04-08 11:52:01,42,16,13448,9.8,0,Medium,215168,VIP Treatment,2026-04-09 12:57:04
C02511,23,11,27,68180,2525,22,14,4,Low,2026-04-08 11:53:01,11,27,68180,14.000000000000002,0,Low,1840860,VIP Treatment,2026-04-09 12:57:04
C02512,9,39,10,21978,2197,7,10,3,Medium,2026-04-08 11:53:01,39,10,21978,7.600000000000001,0,Medium,219780,VIP Treatment,2026-04-09 12:57:04
C02513,39,19,58,101292,1746,6,19,0,Low,2026-04-08 11:53:01,19,58,101292,10.200000000000001,2,Low,5874936,Loyalty Program,2026-04-09 12:57:04
C02514,34,55,34,36451,1072,5,26,4,Low,2026-04-08 11:53:01,55,34,36451,9.600000000000001,0,Medium,1239334,VIP Treatment,2026-04-09 12:57:04
